,song_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
151,3RzcoFkZ0AOp2nH71jP504,Luke Combs,Beer Never Broke My Heart,78,0.0138,0.54,186733,0.863,0.0,1,0.0874,-4.483,1,0.0481,77.0,4,0.64
152,7CHi4DtfK4heMlQaudCuHK,MEDUZA,Lose Control,91,0.129,0.598,168387,0.526,0.0,10,0.14,-8.659,0,0.0415,123.935,4,0.529
153,7f1zjZG77S891Uv4O68yfk,DaBaby,Baby Sitter (feat. Offset),78,0.0219,0.852,157693,0.73,0.0,1,0.336,-5.803,1,0.0579,92.506,4,0.394
154,2ktxr00GpTtbMNeBjNeY8D,Trippie Redd,Who Needs Love,79,0.763,0.85,158532,0.516,0.0,0,0.0896,-7.664,0,0.0714,108.963,4,0.874
155,7x9nXsowok1JszkVztI5NI,French Montana,Writing on the Wall (feat. Post Malone & Cardi B),79,0.283,0.773,201271,0.836,2.1e-05,9,0.0828,-2.326,0,0.153,112.01,4,0.497
156,67XyC1GdSkKb9sbRRkUDXS,NLE Choppa,Shotta Flow (Feat. Blueface) [Remix],79,0.0251,0.894,176632,0.511,0.0,2,0.14,-4.768,1,0.42,120.08,4,0.568
157,2ksOAxtIxY8yElEWw8RhgK,Anuel AA,China,92,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,105.027,4,0.609
158,5j1yOqWONR9T6l43AzJ6Es,Roddy Ricch,Tip Toe (feat. A Boogie Wit da Hoodie),79,0.095,0.757,185806,0.673,0.0,1,0.338,-8.513,1,0.141,92.958,3,0.574
160,77KMttn3Lic7ZQKDlPqp8v,DaBaby,INTRO,78,0.0342,0.862,172800,0.685,0.0,0,0.204,-7.699,0,0.242,100.024,4,0.672
161,5qDsijQM75KTdv3RtSPx91,Lil Tjay,Hold On,78,0.123,0.691,189480,0.602,0.0,9,0.0637,-6.807,0,0.209,151.987,4,0.685
162,0DiDStADDVh3SvAsoJAFMk,Jonas Brothers,Only Human,86,0.108,0.795,183000,0.496,0.0,0,0.0645,-5.883,1,0.0722,94.01,4,0.874
163,3eeyKNIBrt5TH4y0y3QkOu,YoungBoy Never Broke Again,Hot Now,77,0.232,0.739,128414,0.637,0.0,4,0.634,-5.79,0,0.44,164.91,4,0.513
164,2C6WXnmZ66tHhHlnvwePiK,Post Malone,Die For Me (feat. Future & Halsey),81,0.19,0.614,245267,0.66,0.0,0,0.211,-2.848,1,0.0441,145.01,4,0.452
165,50WeOnXhM1H7AZEeIDoWfZ,Idina Menzel,Show Yourself,81,0.724,0.321,260907,0.429,9.1e-05,6,0.0606,-7.073,1,0.0302,123.421,4,0.174
166,0Ryd8975WihbObpp5cPW1t,Ariana Grande,boyfriend (with Social House),84,0.119,0.4,186107,0.795,0.0,10,0.159,-3.731,0,0.461,190.097,4,0.702
167,4QIo4oxwzzafcBWkKjDpXY,Billie Eilish,xanny,83,0.751,0.521,243725,0.125,0.00207,9,0.265,-17.832,1,0.239,111.554,4,0.0528
168,4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"break up with your girlfriend, i'm bored",83,0.0421,0.726,190440,0.554,0.0,5,0.106,-5.29,0,0.0917,169.999,4,0.335
169,6oJ6le65B3SEqPwMRNXWjY,Kygo,Higher Love,86,0.0154,0.693,228267,0.678,6.05e-06,8,0.101,-7.159,1,0.0324,103.952,4,0.404
170,2DnyKpPcFpC460wLJeGzOs,JayDaYoungan,23 Island,76,0.546,0.805,242207,0.376,1.17e-06,7,0.221,-10.912,1,0.336,117.934,4,0.421
171,5ls62WNKHUUrdF3r1cv83T,iann dior,emotions,80,0.0131,0.63,131213,0.63,0.0,9,0.142,-6.211,1,0.0395,80.512,4,0.163
172,2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It,93,0.177,0.88,157606,0.751,6.43e-05,7,0.106,-4.258,0,0.0874,117.948,4,0.884
173,6In6SkveIw26thdYRhHTVX,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),79,0.0404,0.783,172320,0.524,0.0,1,0.087,-6.828,1,0.115,144.989,4,0.153
174,5N1o6d8zGcSZSeMFkOUQOk,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),79,0.00485,0.872,199427,0.814,1.96e-06,0,0.214,-4.568,1,0.155,98.985,4,0.57
175,66FltlEV09mPJYAyfYm8De,YNW Melly,Bang Bang,78,0.156,0.657,260333,0.522,0.0,10,0.0811,-7.632,1,0.397,179.687,4,0.442
176,6MF4tRr5lU8qok8IKaFOBE,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),78,0.511,0.691,202040,0.64,0.0,0,0.409,-6.441,1,0.369,138.672,4,0.163
178,3i9UVldZOE0aD0JnyfAZZ0,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],84,0.433,0.448,221307,0.603,0.0,7,0.0862,-7.176,1,0.064,205.272,3,0.422
179,5PYQUBXc7NYeI1obMKSJK0,Katy Perry,Never Really Over,85,0.194,0.77,223523,0.882,0.0,8,0.316,-4.792,1,0.0602,99.991,4,0.385
180,364spZLB5bhNlnPrzvUB41,A Boogie Wit da Hoodie,Reply (feat. Lil Uzi Vert),78,0.0187,0.512,183589,0.623,0.0,9,0.13,-6.553,0,0.0808,112.15,5,0.219
181,6SQLk9HSNketfgs2AyIiMs,Harry Styles,She,80,0.000532,0.535,362653,0.521,0.371,0,0.19,-5.942,1,0.0272,140.026,3,0.457
182,7rvyVWja33WG9R97oeJAjx,Calboy,Envy Me,78,0.234,0.74,120133,0.488,0.0,1,0.241,-7.664,0,0.27,149.042,4,0.584
183,7BxpObs6K7Yio5lVb3sMYX,Lil Mosey,G Walk (with Chris Brown),79,0.261,0.747,141467,0.704,0.0,0,0.11,-6.81,1,0.0674,90.041,4,0.653
184,6MjNilJCVKJq0LfFvo5jWJ,Juice WRLD,Fast,80,0.426,0.623,208518,0.608,0.0,1,0.105,-5.937,0,0.0434,84.98,4,0.263
185,12Fkyg9lpmaz2zmKOfw2Y2,Post Malone,On The Road (feat. Meek Mill & Lil Baby),80,0.0589,0.442,218320,0.737,0.0,7,0.102,-5.046,1,0.109,112.93,5,0.21
186,2nKYHpmwjLaEOXS3o7QMiz,Quality Control,Baby,77,0.0957,0.97,142417,0.463,0.0,10,0.151,-7.259,1,0.366,108.003,4,0.46
187,6ZRuF2n1CQxyxxAAWsKJOy,Kehlani,Nights Like This (feat. Ty Dolla $ign),79,0.367,0.61,201788,0.725,0.0,8,0.154,-5.131,1,0.15,146.163,4,0.291
188,3ucRKbRlikYHyoI17gfR0c,Kehlani,All Me (feat. Keyshia Cole),79,0.233,0.42,178348,0.731,0.0,3,0.196,-2.657,0,0.0548,95.575,4,0.588
189,0k664IuFwVP557Gnx7RhIl,Lizzo,Juice,81,0.00611,0.767,195145,0.889,0.0,7,0.402,-2.988,1,0.0963,119.93,4,0.843
190,5JiH89mHrv9oWHlD0T326z,Harry Styles,To Be So Lonely,80,0.618,0.758,192080,0.436,1.61e-05,0,0.335,-7.269,1,0.0418,104.959,4,0.605
191,4dZTZbmJBCCofAExHwefda,K CAMP,Lottery (Renegade),80,0.0145,0.915,170947,0.556,0.000179,1,0.0733,-8.601,1,0.216,148.964,4,0.67
192,2Jh3UqxnHJMyzMzku4uOtE,Juice WRLD,Feeling,78,0.234,0.712,201920,0.515,0.0,10,0.205,-6.004,0,0.0857,160.0,4,0.563
193,5rU6kDNXZLXIinFezpbWbO,NAV,Tap (feat. Meek Mill),78,0.0646,0.901,148278,0.676,0.0,2,0.0863,-7.033,1,0.251,85.018,4,0.452
194,5z51HY4ei5QhTjcvwq5Msw,Wale,On Chill (feat. Jeremih),77,0.134,0.597,214035,0.733,0.0,1,0.159,-6.017,1,0.41,171.016,4,0.639
195,2Rk4JlNc2TPmZe2af99d45,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),84,0.033,0.61,193000,0.83,0.0,0,0.118,-4.105,1,0.0571,182.162,4,0.728
196,53F1MVa1BWUkTBbVqgVAfN,Sam Hunt,Kinfolks,76,0.0808,0.565,181933,0.805,0.0,0,0.173,-4.457,1,0.0489,76.04,4,0.869
197,3jbT1Y5MoPwEIpZndDDwVq,Tainy,Adicto (with Anuel AA & Ozuna),89,0.017,0.734,270741,0.836,1.64e-05,10,0.179,-4.803,0,0.0735,80.002,4,0.623
198,3Tc57t9l2O8FwQZtQOvPXK,Billie Eilish,my strange addiction,82,0.35,0.939,179889,0.305,0.000169,8,0.105,-10.952,0,0.354,100.029,4,0.563
199,13ZyrkCDmRz5xY3seuAWYk,Juice WRLD,Hear Me Calling,79,0.308,0.699,189977,0.687,3.63e-05,7,0.121,-3.997,0,0.106,88.932,4,0.499
200,2oejEp50ZzPuQTQ6v54Evp,The Chainsmokers,Call You Mine,83,0.204,0.585,217640,0.696,0.0,4,0.344,-5.6,0,0.0307,104.01,4,0.522
201,0rIAC4PXANcKmitJfoqmVm,Normani,Motivation,82,0.0192,0.599,193837,0.887,1.21e-06,4,0.3,-3.967,1,0.0984,170.918,4,0.881
202,0tMSssfxAL2oV8Vri0mFHE,Billie Eilish,listen before i go,81,0.935,0.319,242652,0.0561,0.00384,0,0.388,-23.023,1,0.045,79.764,3,0.082
203,05JdgtCKkZ5CoOjM5KS4EG,NLE Choppa,"Camelot (feat. Yo Gotti, BlocBoy JB & Moneybagg Yo) - Remix",77,0.324,0.79,198694,0.88,0.0,7,0.0829,-1.983,1,0.376,175.013,4,0.857
204,6qL5UWxRSQYml9O99ozoLv,Kaash Paige,Love Songs - Bonus,80,0.831,0.641,148640,0.355,0.000855,5,0.11,-10.599,1,0.0906,120.032,4,0.453
205,4YrS33mjBWWchoLJTkAKwt,Lil Tjay,Go In,78,0.125,0.799,254963,0.698,0.0,9,0.0778,-5.947,0,0.169,121.998,4,0.799
206,1y4jsQt7MjnZhiD1L6qFBC,Sub Urban,Cradles,77,0.256,0.534,209829,0.589,6.02e-05,1,0.176,-1.865,1,0.325,78.616,4,0.632
207,43YQDj1KOPMFAUcTEPKy4p,Young Thug,Millions,77,0.00236,0.942,157520,0.531,0.000106,1,0.0812,-7.51,1,0.215,99.027,4,0.74
208,5KawlOMHjWeUjQtnuRs22c,BTS,Boy With Luv (feat. Halsey),85,0.0923,0.645,229773,0.862,0.0,11,0.192,-4.757,0,0.0965,119.991,4,0.798
209,6LsAAHotRLMOHfCsSfYCsz,Shawn Mendes,If I Can't Have You,83,0.524,0.692,190800,0.809,0.0,2,0.147,-4.198,1,0.0602,123.911,4,0.864
210,421eObjg0DTm2qajJl5OJm,Panic! At The Disco,Into the Unknown - Panic! At The Disco Version,81,0.0244,0.456,189132,0.828,0.0,1,0.21,-6.225,1,0.077,116.719,4,0.313
211,2tOOcDDYkh0PSjr6GwPEAJ,MAX,Love Me Less (feat. Quinn XCII),78,0.0828,0.732,177670,0.856,0.0,11,0.323,-2.2,0,0.0929,145.034,4,0.771
212,4CMrdHWqic0usIZfTrKoI3,DaniLeigh,Easy - Remix,78,0.195,0.799,186587,0.301,0.0,7,0.0816,-11.361,1,0.185,100.026,4,0.511
213,5icOoE6VgqFKohjWWNp0Ac,Marshmello,Here With Me,83,0.0623,0.791,156347,0.565,0.0,5,0.156,-3.933,0,0.0439,99.961,4,0.181
214,2gTdDMpNxIRFSiu7HutMCg,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),79,0.0257,0.628,169397,0.744,0.0,7,0.313,-4.718,1,0.0379,119.921,4,0.277
215,2wUwC1gBJIC05JH87v2hgN,Lil Tjay,Brothers (feat. Lil Durk) - Remix,76,0.619,0.688,210120,0.489,0.0,2,0.153,-7.627,0,0.173,85.404,5,0.559
216,3g0mEQx3NTanacLseoP0Gw,The Chainsmokers,Takeaway,85,0.126,0.528,209880,0.511,0.0,3,0.101,-8.144,1,0.0324,100.1,4,0.351
218,7COXchtUOMd6uIT6HvmRaI,Lauv,i'm so tired...,82,0.176,0.599,162583,0.733,0.0,11,0.242,-7.058,1,0.203,102.211,4,0.534
219,4S4Mfvv03M1cHgIOJcbUCL,Frank Ocean,In My Room,78,0.594,0.861,133680,0.647,0.661,7,0.114,-7.425,1,0.0675,158.037,4,0.67
220,3aBL75wBGHJnskegE9jyhb,Roddy Ricch,Boom Boom Room,76,0.452,0.828,167558,0.543,0.0,2,0.15,-7.678,0,0.0865,125.989,4,0.231
221,6VzcQuzTNTMFnJ6rBSaLH9,Harry Styles,Fine Line,79,0.172,0.306,377960,0.347,0.00013,2,0.0485,-8.5,1,0.0334,120.996,4,0.0511
222,57RA3JGafJm5zRtKJiKPIm,Wallows,Are You Bored Yet? (feat. Clairo),77,0.156,0.682,178000,0.683,2.32e-05,8,0.273,-6.444,0,0.0287,120.023,4,0.64
223,1GIYmwtBbPSHrqcSaukZck,Chris Brown,Heat (feat. Gunna),77,0.0607,0.62,232733,0.613,0.0,0,0.117,-5.83,1,0.0795,82.43,4,0.483
224,5aUSEPNd3m5xliFK4pn5mU,Zedd,Good Thing (with Kehlani),81,0.399,0.693,210901,0.564,0.0,1,0.0409,-3.857,0,0.0378,185.913,3,0.574
225,5NqOsPI4rA9Bl6LcCftzI2,Lil Skies,Magic,77,0.264,0.647,182338,0.706,0.0,6,0.114,-6.023,0,0.137,153.973,4,0.577
226,4Xbotg4PCLJw9cDx2dtZLK,Kristen Bell,Some Things Never Change,79,0.613,0.567,209965,0.543,0.0,5,0.106,-4.485,1,0.0314,89.952,4,0.3
227,0BOmhToQ03yOdpzYKMEnAg,Gunna,Baby Birkin,76,0.232,0.848,181948,0.649,0.0,2,0.101,-6.083,1,0.315,118.04,4,0.629
228,30RZAuEkYeDXvy46Iv6l7E,Kane Brown,Homesick,75,0.46,0.701,205400,0.5,0.0,8,0.234,-8.82,1,0.0303,97.028,4,0.409
229,30bqVoKjX479ab90a8Pafp,Lil Peep,Star Shopping,81,0.0967,0.585,142000,0.471,0.0184,4,0.115,-9.934,0,0.0616,93.099,4,0.323
230,6GSkLS2y4ZnnZsuRAj975K,Marshmello,Project Dreams,78,0.409,0.78,167898,0.828,0.0,8,0.104,-2.235,1,0.237,160.113,4,0.786
231,4GGSmoTmc5LClrowB4SmEw,Alec Benjamin,Mind Is A Prison,81,0.527,0.636,162034,0.661,0.0,5,0.18,-5.217,0,0.05,151.148,4,0.694
232,4hanO6Du5J7QEguNHYZHmw,Blueface,Daddy (feat. Rich The Kid),78,0.07,0.869,151147,0.59,0.0,11,0.236,-8.214,1,0.257,107.934,4,0.479
233,1dyxS3YzBbL0t8rEVwVQ1K,Blake Shelton,God's Country,75,0.0608,0.538,205107,0.752,5.39e-06,10,0.118,-5.106,1,0.0396,139.984,4,0.217
234,2J0NXdHr6MYvKDSxB7k3V2,Post Malone,A Thousand Bad Times,78,0.105,0.632,221173,0.732,1.15e-05,6,0.111,-3.498,1,0.092,159.0,4,0.317
235,7fPuWrlpwDcHm5aHCH5D9t,SAINt JHN,Roses - Imanbek Remix,73,0.0149,0.784,176219,0.721,0.00424,8,0.285,-5.457,1,0.0506,121.966,4,0.895
236,19kUPdKTp85q9RZNwaXM15,Kane Brown,Good as You,75,0.4,0.634,192053,0.516,0.0,8,0.142,-6.05,1,0.0373,153.831,4,0.769
237,6VYXuUz1nYMap8gtqeIrQB,Tyla Yaweh,I Think I Luv Her,76,0.000456,0.902,160742,0.608,0.0,11,0.0621,-6.238,1,0.27,84.001,4,0.836
238,028JxheELfIvvY4zBXuMjw,Polo G,Heartless (feat. Mustard),76,0.15,0.776,201627,0.64,0.0,7,0.0983,-8.058,1,0.183,160.038,4,0.326
239,5WnfnSpuNEGXyEt78PBA6d,Dreamville,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",76,0.517,0.642,217867,0.647,0.0,7,0.0649,-6.312,0,0.428,120.749,4,0.664
240,3TKpJrY9q49Mj1JOsM9zGL,The Chainsmokers,Family,84,0.426,0.584,194827,0.607,0.0,11,0.101,-6.605,1,0.0356,117.817,4,0.374
241,5iFwAOB2TFkPJk8sMlxP8g,PUBLIC,Make You Mine,80,0.0128,0.606,232907,0.799,0.0,9,0.15,-4.452,1,0.0261,103.014,4,0.638
242,36TO60sxDduIsO3xH8IcUh,Joyner Lucas,Isis,78,0.234,0.918,236000,0.837,0.0,1,0.227,-6.792,1,0.255,120.017,4,0.855
244,7sQKy5vlPQllr0k9IjYJv3,Dimelo Flow,Sigues Con El,91,0.11,0.883,226533,0.668,0.000529,9,0.0734,-2.957,1,0.113,87.972,4,0.676
245,0qkdE1C0ufnUISKwhg8Wh6,Lady Antebellum,What If I Never Get Over You,75,0.016,0.576,206598,0.724,0.0,0,0.107,-5.147,1,0.0274,93.029,4,0.34
246,5IhzJOXNE7ki0IIJbZbnGq,Harry Styles,Canyon Moon,78,0.328,0.603,189787,0.621,3.49e-05,2,0.119,-7.14,1,0.0267,94.023,4,0.7
247,7qEKqBCD2vE5vIBsrUitpD,Billie Eilish,ilomilo,81,0.724,0.855,156371,0.423,0.469,5,0.0896,-15.044,0,0.0585,120.02,4,0.572
248,6MxMqCgqmekcr0VwSU7AVH,NF,Time,78,0.138,0.677,240429,0.688,0.0,0,0.114,-4.058,0,0.0633,98.049,4,0.198
249,1iiehnBysGi59zXYXIuKQD,Carly Pearce,I Hope You’re Happy Now,75,0.168,0.591,198689,0.815,8.68e-06,10,0.142,-4.725,1,0.0366,118.024,4,0.306
250,43rA71bccXFGD4C8GOpIlN,Taylor Swift,I Forgot That You Existed,78,0.298,0.664,170640,0.316,2.03e-06,5,0.0812,-10.345,1,0.519,92.875,4,0.541
251,7LzouaWGFCy4tkXDOOnEyM,Camila Cabello,Liar,85,0.0169,0.74,207039,0.498,0.00282,11,0.319,-6.684,0,0.0456,98.016,4,0.652
252,7namdlOhbtsc8FvoSafOQt,Jonathan Groff,Lost in the Woods,78,0.695,0.366,180763,0.478,8.91e-06,8,0.124,-6.972,1,0.0277,149.307,4,0.293
253,3xaugmCyXrVkrDTXbFkMW3,Joji,Sanctuary,80,0.422,0.552,180019,0.65,0.000275,1,0.372,-7.199,1,0.128,167.788,4,0.316
254,6X29iaaazwho3ab7GNue5r,Billie Eilish,8,80,0.698,0.735,173202,0.235,0.00604,3,0.107,-13.239,1,0.315,62.446,4,0.462
255,0W64NfLrIsRTAFObko6uJx,Lil Tjay,Leaked,75,0.801,0.51,220240,0.619,0.0,7,0.0811,-7.918,1,0.281,97.018,4,0.321
256,25ZAibhr3bdlMCLmubZDVt,J Balvin,QUE PRETENDES,86,0.0275,0.639,222347,0.791,0.0,10,0.362,-4.443,0,0.253,92.603,4,0.939
257,4k3uABcX9iaGlt5pRJhumi,Tate McRae,stupid,81,0.0692,0.673,172916,0.579,8.61e-05,0,0.186,-6.029,0,0.0392,96.009,4,0.262
258,3Kd6Wp3lG5HXMB2dlvuy7y,Trippie Redd,Death,76,0.0579,0.802,172196,0.82,0.0,10,0.149,-5.969,0,0.146,164.005,4,0.613
259,1FxTz4x5X7ewAICkKhB3kA,Trippie Redd,Hate Me,74,0.406,0.872,144771,0.48,0.0,10,0.109,-7.184,1,0.0664,121.013,4,0.61
260,1ckLp8lCl8LipXI0ypX72m,Post Malone,I'm Gonna Be,77,0.703,0.746,200680,0.559,0.0,5,0.148,-4.008,1,0.0316,117.943,4,0.368
262,4j6GMcVcqZf1r0GDqMtYp6,Matt Stell,Prayed For You,74,0.0724,0.6,210373,0.698,1.64e-06,9,0.113,-5.86,1,0.0355,140.032,4,0.57
263,1tSGw3h54aHModEHHL1HGK,Luke Combs,Better Together,74,0.826,0.552,219573,0.225,0.0,0,0.111,-11.501,1,0.0477,138.002,4,0.67
264,0F7FA14euOIX8KcbEturGH,Lil Nas X,Old Town Road,84,0.0578,0.907,113000,0.53,2.23e-06,1,0.101,-6.112,1,0.127,135.998,4,0.507
265,1nal3Tf1OCV53KigMZXsZ7,Jhené Aiko,None Of Your Concern,76,0.844,0.422,262213,0.546,0.0,9,0.108,-8.155,0,0.249,74.741,4,0.385
266,3CYH422oy1cZNoo0GTG1TK,Red Velvet,Psycho,87,0.193,0.664,210560,0.666,0.0,8,0.0854,-2.203,1,0.0446,139.987,4,0.405
267,64wjSAPLRnrjNByQCxnX3u,Ryan Hurd,To a T,74,0.17,0.687,178813,0.641,0.0,11,0.111,-5.814,1,0.03,120.04,4,0.663
268,4TnUqDwu2XGgtCnSL4UIaa,Bankrol Hayden,Brothers (feat. Luh Kel),75,0.42,0.889,134380,0.478,0.0,8,0.0685,-10.342,1,0.246,121.02,4,0.779
269,5A3fPy30SN2wuzrahpcxvV,Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",79,0.0875,0.641,196188,0.537,9.05e-06,0,0.115,-5.452,0,0.0282,112.864,4,0.0681
270,4bTZeO72FwMa6wKOiqoynL,Sech,Otro Trago - Remix,86,0.0711,0.725,287773,0.79,1.14e-06,0,0.0602,-2.331,1,0.197,175.988,4,0.763
271,3H3r2nKWa3Yk5gt8xgmsEt,Sam Fischer,This City,78,0.731,0.602,194853,0.377,0.0,11,0.0808,-6.213,1,0.0446,73.877,4,0.518
272,2KqJC0koTBUyDlsMt5ok1V,Thomas Rhett,Look What God Gave Her,74,0.0272,0.739,168960,0.85,0.0,2,0.181,-3.966,1,0.0308,113.0,4,0.883
273,2fVHrSxsQbJUuj9MW9zG1e,The Chainsmokers,Who Do You Love,81,0.0101,0.51,226733,0.846,0.0,3,0.208,-4.595,1,0.0461,139.927,4,0.475
274,2pWOMNQJW3g2zmGjP0Vkb0,Nicky Jam,Whine Up,90,0.0549,0.817,215460,0.665,0.0,9,0.103,-6.224,0,0.0758,104.957,4,0.662
275,2KKijf6Ett4kmVNJze2roh,Blanco Brown,The Git Up,80,0.0669,0.847,200594,0.678,0.0,9,0.274,-8.635,1,0.109,97.984,4,0.811
276,1ghvzmzpx2nnrbx7wtpMgo,Doja Cat,Cyber Sex,76,0.318,0.917,165733,0.657,3.62e-06,8,0.0754,-5.716,1,0.0921,131.03,4,0.818
277,1AHf5FSofKcUw8tyKkccKF,gianni & kyle,do u even miss me at all?,77,0.384,0.819,177627,0.519,0.0,10,0.0898,-7.16,0,0.0768,100.039,4,0.452
278,4QPEwDdOMhY7rNS05mTyMR,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),88,0.00838,0.817,216707,0.781,5.21e-06,7,0.123,-4.178,0,0.112,104.0,4,0.359
279,1c0hsvHLELX6y8qymnpLKL,Lunay,Soltera - Remix,84,0.361,0.795,266087,0.783,0.0,5,0.437,-4.271,1,0.0432,92.016,4,0.8
280,6eiztdXRkooWsBt2xToMWI,Juice WRLD,Make Believe,75,0.125,0.465,142026,0.84,0.0,0,0.138,-4.35,1,0.0722,83.981,4,0.672
282,0mjAU3yKR1QnXnHtjGJqTM,OneRepublic,Rescue Me,84,0.156,0.759,158900,0.605,0.0,7,0.694,-7.737,1,0.0433,121.049,4,0.64
283,1s71G3V7XQaVo5IOR6gLbp,Kelsea Ballerini,homecoming queen?,74,0.478,0.462,167796,0.512,0.0,9,0.0993,-5.443,1,0.0334,114.014,4,0.29
284,37AGgp9VP8TVJBfEat74Bj,Machine Gun Kelly,Candy (feat. Trippie Redd),77,0.00829,0.744,156719,0.638,0.0,5,0.182,-4.86,0,0.049,98.019,4,0.48
285,5tmu5pAFHkUSl8Fo8ncyA4,Russ,CIVIL WAR,78,0.116,0.913,143880,0.608,0.0,7,0.109,-6.764,1,0.259,101.002,4,0.496
286,6qNB2ChCVPepl5ZjVJJTUW,Ashnikko,STUPID (feat. Yung Baby Tate),78,0.00459,0.772,167317,0.637,0.0,2,0.0778,-6.881,1,0.114,149.906,4,0.54
287,37zdqI4r1gswIzczSBkRon,Lunay,Aventura,88,0.223,0.729,217130,0.726,0.0,5,0.101,-3.208,1,0.0422,92.025,4,0.876
288,2JF8KwK1hH7MWxKcFdTlcg,Flo Milli,In The Party,76,0.00944,0.904,137362,0.564,0.0,9,0.123,-6.323,1,0.295,135.06,4,0.418
289,18czZN7uruOjftj71Kt8oj,NF,PAID MY DUES,77,0.136,0.812,211644,0.784,0.0,2,0.109,-4.208,1,0.248,145.995,4,0.38
290,4dAMdQ6g4kGmnc1MDHsg77,NLE Choppa,Shotta Flow,75,0.0786,0.888,160013,0.43,1.58e-06,9,0.132,-6.728,1,0.588,120.088,4,0.45
291,6mAN61JH0dzyZpWslS11jy,Rauw Alejandro,Fantasias,92,0.143,0.879,199711,0.703,0.0,1,0.0569,-4.219,1,0.0701,94.004,4,0.788
292,44ADyYoY5liaRa3EOAl4uf,Miley Cyrus,Slide Away,81,0.17,0.53,233654,0.538,2.83e-06,5,0.248,-6.672,1,0.0335,148.051,4,0.288
294,79s5XnCN4TJKTVMSmOx8Ep,Pop Smoke,Dior,77,0.212,0.548,216387,0.805,0.000389,7,0.408,-5.732,1,0.351,142.094,4,0.648
295,2NSWi83peog6gHerzlMCqU,Trippie Redd,Love Me More,75,0.22,0.638,143713,0.539,0.0,10,0.241,-5.853,1,0.0504,83.381,4,0.247
296,1CCDIow4pPYyJYzhtTUYz2,DaBaby,RAW SHIT (feat. Migos),75,0.0273,0.874,216678,0.714,0.0,5,0.356,-4.946,1,0.233,130.046,4,0.85
297,7BlBVFwvbWvcwNcUarQmjk,ROSALÍA,"Yo x Ti, Tu x Mi",87,0.462,0.78,201040,0.759,0.000868,1,0.143,-3.292,1,0.225,91.952,4,0.579
298,61HVbcNeRACZpyvHrc3AnD,Evan Rachel Wood,All Is Found,78,0.926,0.228,125439,0.204,1.1e-05,5,0.092,-12.319,1,0.0387,83.372,4,0.195
299,6kiIVIbmwEw6JvIZc7UG0E,Roddy Ricch,Perfect Time,75,0.171,0.577,142710,0.734,0.0,8,0.12,-8.484,0,0.432,94.122,4,0.254
300,6ya8ejoKgw906Y8LWclqrp,Nipsey Hussle,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),75,0.0825,0.671,233278,0.833,0.0,5,0.0726,-5.152,0,0.395,79.351,4,0.702
301,5KE9b4x7Zj2A8XtbkqhqTe,Post Malone,Staring At The Sun (feat. SZA),77,0.248,0.724,168280,0.772,0.0,6,0.308,-4.389,0,0.184,95.074,4,0.347
303,6x0QNM6f0C2JEjK0hFF8Ca,Roddy Ricch,Big Stepper,75,0.0477,0.753,175170,0.597,0.0,8,0.197,-8.469,1,0.292,76.997,4,0.616
304,59ywHNwwchG4nZJMLyxSzd,Offset,Clout (feat. Cardi B),78,0.228,0.919,205803,0.622,4.24e-06,1,0.122,-7.384,1,0.0997,140.022,4,0.424
305,1Tt7zr1yDbKbT8L4jzSZ74,Josh Gad,When I Am Older,77,0.705,0.73,111452,0.326,0.0,8,0.103,-7.001,1,0.26,116.893,4,0.434
307,1yTTMcUhL7rtz08Dsgb7Qb,Maren Morris,The Bones - with Hozier,76,0.286,0.561,197299,0.597,0.0,11,0.0979,-6.0,0,0.0405,76.826,4,0.355
308,6osaMSJh9NguagEDQcZaKx,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),87,0.278,0.694,185195,0.758,1.34e-06,11,0.102,-2.986,1,0.218,192.091,4,0.371
309,5Apvsk0suoivI1H8CmBglv,Hozier,Almost (Sweet Music),74,0.0215,0.523,217480,0.687,2.86e-06,7,0.203,-5.601,1,0.105,90.036,4,0.711
310,4ak7xjvBeBOcJGWFDX9w5n,Lil Nas X,Rodeo,77,0.139,0.706,158707,0.679,6.98e-05,9,0.465,-5.614,1,0.0324,140.081,4,0.657
311,6ERR6e7h6wCqGoz1TjiUJb,Luke Bryan,Knockin' Boots,74,0.129,0.739,199382,0.682,0.0,2,0.328,-3.728,1,0.205,131.983,4,0.634
